"justiceName","term","caseName","issueArea","majVotes","minVotes","justice","vote","majority"
"AJGoldberg",1962,"FORD v. FORD",9,9,0,96,1,2
"AJGoldberg",1962,"SMITH v. EVENING NEWS ASSOCIATION",10,8,1,96,1,2
"AJGoldberg",1962,"SCHROEDER v. CITY OF NEW YORK",4,9,0,96,1,2
"AJGoldberg",1962,"HARRIS TRUCK LINES, INC., v. CHERRY MEAT PACKERS, INC.",9,8,1,96,1,2
"AJGoldberg",1962,"ARLAN'S DEPARTMENT STORE OF LOUISVILLE, INC., et al. v. KENTUCKY",3,8,1,96,1,2
"AJGoldberg",1962,"ARLAN'S DEPARTMENT STORE OF LOUISVILLE, INC., et al. v. KENTUCKY",9,8,1,96,1,2
"AJGoldberg",1962,"NATIONAL LABOR RELATIONS BOARD v. RELIANCE FUEL OIL CORP.",7,9,0,96,1,2
"AJGoldberg",1962,"UNITED STATES v. BUFFALO SAVINGS BANK",12,8,1,96,1,2
"AJGoldberg",1962,"JONES v. CUNNINGHAM, PENITENTIARY SUPERINTENDENT",1,9,0,96,1,2
"AJGoldberg",1962,"JONES v. CUNNINGHAM, PENITENTIARY SUPERINTENDENT",9,9,0,96,1,2
"AJGoldberg",1962,"PAUL, DIRECTOR OF AGRICULTURE OF CALIFORNIA, et al. v. UNITED STATES",9,6,3,96,2,1
"AJGoldberg",1962,"PAUL, DIRECTOR OF AGRICULTURE OF CALIFORNIA, et al. v. UNITED STATES",10,6,3,96,2,1
"AJGoldberg",1962,"PAUL, DIRECTOR OF AGRICULTURE OF CALIFORNIA, et al. v. UNITED STATES",10,6,3,96,2,1
"AJGoldberg",1962,"PAUL, DIRECTOR OF AGRICULTURE OF CALIFORNIA, et al. v. UNITED STATES",10,6,3,96,2,1
"AJGoldberg",1962,"UNITED STATES v. GEORGIA PUBLIC SERVICE COMMISSION",9,6,3,96,2,1
"AJGoldberg",1962,"UNITED STATES v. GEORGIA PUBLIC SERVICE COMMISSION",10,6,3,96,2,1
"AJGoldberg",1962,"PAN AMERICAN WORLD AIRWAYS, INC., v. UNITED STATES",8,5,2,96,1,2
"AJGoldberg",1962,"UNITED STATES v. PAN AMERICAN WORLD AIRWAYS, INC., et al.",8,5,2,96,1,2
"AJGoldberg",1962,"UNITED STATES v. PAN AMERICAN WORLD AIRWAYS, INC., et al.",9,5,2,96,1,2
"AJGoldberg",1962,"UNITED STATES v. PAN AMERICAN WORLD AIRWAYS, INC., et al.",9,5,2,96,1,2
"AJGoldberg",1962,"BEST et al. v. HUMBOLDT PLACER MINING CO. et al.",9,9,0,96,1,2
"AJGoldberg",1962,"SHOTWELL MANUFACTURING CO. et al. v. UNITED STATES",1,6,3,96,1,2
"AJGoldberg",1962,"SHOTWELL MANUFACTURING CO. et al. v. UNITED STATES",1,6,3,96,1,2
"AJGoldberg",1962,"CLEARY v. BOLGER",9,6,3,96,4,2
"AJGoldberg",1962,"NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE v. BUTTON, ATTORNEY GENERAL OF VIRGINIA, et al.",3,6,3,96,1,2
"AJGoldberg",1962,"NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE v. BUTTON, ATTORNEY GENERAL OF VIRGINIA, et al.",9,6,3,96,1,2
"AJGoldberg",1962,"NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE v. BUTTON, ATTORNEY GENERAL OF VIRGINIA, et al.",3,6,3,96,1,2
"AJGoldberg",1962,"WONG SUN et al. v. UNITED STATES",1,5,4,96,1,2
"AJGoldberg",1962,"WONG SUN et al. v. UNITED STATES",1,5,4,96,1,2
"AJGoldberg",1962,"FEDERAL TRADE COMMISSION v. SUN OIL CO.",8,7,2,96,1,2
"AJGoldberg",1962,"WILLIAMS v. ZUCKERT, SECRETARY OF THE AIR FORCE, et al.",4,7,2,96,1,2
"AJGoldberg",1962,"RIDDELL, DISTRICT DIRECTOR OF INTERNAL REVENUE, v. MONOLITH PORTLAND CEMENT CO.",12,8,0,96,1,2
"AJGoldberg",1962,"LOCAL NO. 438 CONSTRUCTION & GENERAL LABORERS' UNION, AFL-CIO, v. CURRY et al., DOING BUSINESS AS S. J. CURRY & CO.",10,9,0,96,1,2
"AJGoldberg",1962,"LOCAL NO. 438 CONSTRUCTION & GENERAL LABORERS' UNION, AFL-CIO, v. CURRY et al., DOING BUSINESS AS S. J. CURRY & CO.",9,9,0,96,1,2
"AJGoldberg",1962,"MERCANTILE NATIONAL BANK AT DALLAS v. LANGDEAU, RECEIVER",9,6,2,96,1,2
"AJGoldberg",1962,"REPUBLIC NATIONAL BANK OF DALLAS v. LANGDEAU, RECEIVER",9,6,2,96,1,2
"AJGoldberg",1962,"REPUBLIC NATIONAL BANK OF DALLAS v. LANGDEAU, RECEIVER",9,7,1,96,1,2
"AJGoldberg",1962,"REPUBLIC NATIONAL BANK OF DALLAS v. LANGDEAU, RECEIVER",9,7,1,96,1,2
"AJGoldberg",1962,"NEW JERSEY et al. v. NEW YORK, SUSQUEHANNA & WESTERN RAILROAD CO.",8,9,0,96,1,2
"AJGoldberg",1962,"MCCULLOCH, CHAIRMAN, NATIONAL LABOR RELATIONS BOARD, et al. v. SOCIEDAD NACIONAL DE MARINEROS DE HONDURAS",7,8,0,96,NA,NA
"AJGoldberg",1962,"MCLEOD, REGIONAL DIRECTOR, NATIONAL LABOR RELATIONS BOARD, v. EMPRESA HONDURENA DE VAPORES, S. A.",7,8,0,96,NA,NA
"AJGoldberg",1962,"NATIONAL MARITIME UNION OF AMERICA, AFL-CIO, v. EMPRESA HONDURENA DE VAPORES, S. A.",7,8,0,96,NA,NA
"AJGoldberg",1962,"INCRES STEAMSHIP CO., LTD., v. INTERNATIONAL MARITIME WORKERS UNION et al.",10,8,0,96,NA,NA
"AJGoldberg",1962,"UNITED STATES v. NATIONAL DAIRY PRODUCTS CORP. et al.",8,6,3,96,2,1
"AJGoldberg",1962,"UNITED STATES v. NATIONAL DAIRY PRODUCTS CORP. et al.",8,6,3,96,2,1
"AJGoldberg",1962,"UNITED STATES v. GILMORE ET UX.",12,7,2,96,1,2
"AJGoldberg",1962,"UNITED STATES v. PATRICK et al.",12,7,2,96,1,2
"AJGoldberg",1962,"BANTAM BOOKS, INC., et al. v. SULLIVAN et al.",3,8,1,96,1,2
"AJGoldberg",1962,"NORTHERN NATURAL GAS CO. v. STATE CORPORATION COMMISSION OF KANSAS",10,5,3,96,2,1
"AJGoldberg",1962,"GALLICK v. BALTIMORE & OHIO RAILROAD CO.",8,6,3,96,2,1
"AJGoldberg",1962,"SCHLUDE et ux. v. COMMISSIONER OF INTERNAL REVENUE",12,5,4,96,2,1
"AJGoldberg",1962,"KENNEDY, ATTORNEY GENERAL, v. MENDOZA-MARTINEZ",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",9,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"RUSK, SECRETARY OF STATE, v. CORT",2,5,4,96,1,2
"AJGoldberg",1962,"SIMLER v. CONNER",1,9,0,96,1,2
"AJGoldberg",1962,"SCHNEIDER v. RUSK, SECRETARY OF STATE",2,9,0,96,1,2
"AJGoldberg",1962,"SCHNEIDER v. RUSK, SECRETARY OF STATE",9,9,0,96,1,2
"AJGoldberg",1962,"EDWARDS et al. v. SOUTH CAROLINA",3,8,1,96,1,2
"AJGoldberg",1962,"NATIONAL MOTOR FREIGHT TRAFFIC ASSOCIATION, INC., et al. v. UNITED STATES et al.",9,7,1,96,1,2
"AJGoldberg",1962,"HARRISON v. MISSOURI PACIFIC RAILROAD CO.",8,9,0,96,1,2
"AJGoldberg",1962,"WHITE MOTOR CO. v. UNITED STATES",8,5,3,96,1,2
"AJGoldberg",1962,"BROTHERHOOD OF LOCOMOTIVE ENGINEERS et al. v. BALTIMORE & OHIO RAILROAD CO. et al.",7,8,0,96,NA,NA
"AJGoldberg",1962,"TOWNSEND v. SAIN, SHERIFF, et al.",1,5,4,96,3,2
"AJGoldberg",1962,"GIDEON v. WAINWRIGHT, CORRECTIONS DIRECTOR",1,9,0,96,1,2
"AJGoldberg",1962,"DOUGLAS et al. v. CALIFORNIA",2,6,3,96,1,2
"AJGoldberg",1962,"GRAY, CHAIRMAN OF THE GEORGIA STATE DEMOCRATIC EXECUTIVE COMMITTEE, et al. v. SANDERS",2,8,1,96,1,2
"AJGoldberg",1962,"GRAY, CHAIRMAN OF THE GEORGIA STATE DEMOCRATIC EXECUTIVE COMMITTEE, et al. v. SANDERS",9,8,1,96,1,2
"AJGoldberg",1962,"GRAY, CHAIRMAN OF THE GEORGIA STATE DEMOCRATIC EXECUTIVE COMMITTEE, et al. v. SANDERS",9,8,1,96,1,2
"AJGoldberg",1962,"GRAY, CHAIRMAN OF THE GEORGIA STATE DEMOCRATIC EXECUTIVE COMMITTEE, et al. v. SANDERS",9,8,1,96,1,2
"AJGoldberg",1962,"FAY, WARDEN, et al. v. NOIA",1,6,3,96,1,2
"AJGoldberg",1962,"FAY, WARDEN, et al. v. NOIA",1,6,3,96,1,2
"AJGoldberg",1962,"LANE, WARDEN, v. BROWN",2,9,0,96,1,2
"AJGoldberg",1962,"LANE, WARDEN, v. BROWN",2,9,0,96,1,2
"AJGoldberg",1962,"DRAPER et al. v. WASHINGTON et al.",2,5,4,96,1,2
"AJGoldberg",1962,"GENERAL DRIVERS, WAREHOUSEMEN & HELPERS, LOCAL UNION NO. 89, et al. v. RISS & COMPANY, INC.",7,9,0,96,1,2
"AJGoldberg",1962,"LYNUMN v. ILLINOIS",1,9,0,96,1,2
"AJGoldberg",1962,"LYNUMN v. ILLINOIS",1,9,0,96,1,2
"AJGoldberg",1962,"GIBSON v. FLORIDA LEGISLATIVE INVESTIGATION COMMITTEE",3,5,4,96,1,2
"AJGoldberg",1962,"GIBSON v. FLORIDA LEGISLATIVE INVESTIGATION COMMITTEE",3,5,4,96,1,2
"AJGoldberg",1962,"BUSH v. TEXAS",9,9,0,96,1,2
"AJGoldberg",1962,"MICHIGAN NATIONAL BANK v. ROBERTSON ET UX.",9,9,0,96,1,2
"AJGoldberg",1962,"MICHIGAN NATIONAL BANK v. HILLS ET UX.",9,9,0,96,1,2
"AJGoldberg",1962,"FIELDS et al. v. SOUTH CAROLINA",3,8,1,96,1,2
"AJGoldberg",1962,"WEYERHAEUSER STEAMSHIP CO. v. UNITED STATES",8,9,0,96,1,2
"AJGoldberg",1962,"STATE TAX COMMISSION OF UTAH v. PACIFIC STATES CAST IRON PIPE CO.",8,9,0,96,1,2
"AJGoldberg",1962,"DUGAN et al. v. RANK et al.",8,8,0,96,1,2
"AJGoldberg",1962,"DELANO-EARLIMART IRRIGATION DISTRICT et al. v. RANK et al.",8,8,0,96,1,2
"AJGoldberg",1962,"DELANO-EARLIMART IRRIGATION DISTRICT et al. v. RANK et al.",8,8,0,96,1,2
"AJGoldberg",1962,"DELANO-EARLIMART IRRIGATION DISTRICT et al. v. RANK et al.",8,8,0,96,1,2
"AJGoldberg",1962,"CITY OF FRESNO v. CALIFORNIA et al.",8,8,0,96,1,2
"AJGoldberg",1962,"CITY OF FRESNO v. CALIFORNIA et al.",8,8,0,96,1,2
"AJGoldberg",1962,"CITY OF FRESNO v. CALIFORNIA et al.",8,8,0,96,1,2
"AJGoldberg",1962,"WOLF et al. v. WEINSTEIN et al.",8,7,2,96,1,2
"AJGoldberg",1962,"ARROW TRANSPORTATION CO. et al. v. SOUTHERN RAILWAY CO. et al.",8,6,3,96,1,2
"AJGoldberg",1962,"INTERNATIONAL ASSOCIATION OF MACHINISTS, AFL-CIO, et al. v. CENTRAL AIRLINES, INC.",7,9,0,96,1,2
"AJGoldberg",1962,"INTERNATIONAL ASSOCIATION OF MACHINISTS, AFL-CIO, et al. v. CENTRAL AIRLINES, INC.",7,9,0,96,1,2
"AJGoldberg",1962,"INTERNATIONAL ASSOCIATION OF MACHINISTS, AFL-CIO, et al. v. CENTRAL AIRLINES, INC.",7,9,0,96,1,2
"AJGoldberg",1962,"DIXILYN DRILLING CORP. v. CRESCENT TOWING & SALVAGE CO.",8,9,0,96,1,2
"AJGoldberg",1962,"BASHAM v. PENNSYLVANIA RAILROAD CO.",8,8,1,96,1,2
"AJGoldberg",1962,"COLORADO ANTI-DISCRIMINATION COMMISSION et al. v. CONTINENTAL AIR LINES, INC.",10,9,0,96,1,2
"AJGoldberg",1962,"GREEN v. CONTINENTAL AIR LINES, INC.",10,9,0,96,1,2
"AJGoldberg",1962,"GREEN v. CONTINENTAL AIR LINES, INC.",10,9,0,96,1,2
"AJGoldberg",1962,"GREEN v. CONTINENTAL AIR LINES, INC.",10,9,0,96,1,2
"AJGoldberg",1962,"FERGUSON, ATTORNEY GENERAL OF KANSAS, et al. v. SKRUPA, DOING BUSINESS AS CREDIT ADVISORS",8,9,0,96,1,2
"AJGoldberg",1962,"FERGUSON, ATTORNEY GENERAL OF KANSAS, et al. v. SKRUPA, DOING BUSINESS AS CREDIT ADVISORS",8,9,0,96,1,2
"AJGoldberg",1962,"DOWNUM v. UNITED STATES",1,5,4,96,1,2
"AJGoldberg",1962,"INTERSTATE COMMERCE COMMISSION v. NEW YORK, NEW HAVEN & HARTFORD RAILROAD CO. et al.",8,9,0,96,1,2
"AJGoldberg",1962,"SEA-LAND SERVICE, INC.,  v. NEW YORK, NEW HAVEN & HARTFORD RAILROAD CO. et al.",8,9,0,96,1,2
"AJGoldberg",1962,"SEATRAIN LINES, INC., v. NEW YORK, NEW HAVEN & HARTFORD RAILROAD CO. et al.",8,9,0,96,1,2
"AJGoldberg",1962,"UNITED STATES v. NEW YORK, NEW HAVEN & HARTFORD RAILROAD CO. et al.",8,9,0,96,1,2
"AJGoldberg",1962,"LUCKMAN v. DUNBAR, CORRECTIONS DIRECTOR, et al.",2,7,2,96,1,2
"AJGoldberg",1962,"HOLMES v. CALIFORNIA et al.",2,6,2,96,1,2
"AJGoldberg",1962,"SYMONS v. CALIFORNIA",2,7,2,96,1,2
"AJGoldberg",1962,"WILLIAMS v. CALIFORNIA et al.",2,7,2,96,1,2
"AJGoldberg",1962,"COLLINS v. CALIFORNIA.",2,7,2,96,1,2
"AJGoldberg",1962,"TILLER v. CALIFORNIA et al.",2,7,2,96,1,2
"AJGoldberg",1962,"SANDERS v. UNITED STATES",1,7,2,96,1,2
"AJGoldberg",1962,"SANDERS v. UNITED STATES",1,7,2,96,1,2
"AJGoldberg",1962,"BROTHERHOOD OF LOCOMOTIVE ENGINEERS et al. v. LOUISVILLE & NASHVILLE RAILROAD CO.",7,6,3,96,2,1
"AJGoldberg",1962,"MAXIMOV, TRUSTEE, v. UNITED STATES",12,9,0,96,1,2
"AJGoldberg",1962,"HAWAII v. GORDON",10,8,0,96,1,2
"AJGoldberg",1962,"WHITE v. MARYLAND",1,9,0,96,1,2
"AJGoldberg",1962,"JOHNSON v. VIRGINIA",2,9,0,96,1,2
"AJGoldberg",1962,"HALLIBURTON OIL WELL CEMENTING CO. v. REILY, COLLECTOR OF REVENUE OF LOUISIANA",8,7,2,96,1,2
"AJGoldberg",1962,"BRADY v. MARYLAND",1,7,2,96,1,2
"AJGoldberg",1962,"BRADY v. MARYLAND",1,7,2,96,1,2
"AJGoldberg",1962,"WILLNER v. COMMITTEE ON CHARACTER AND FITNESS, APPELLATE DIVISION OF THE SUPREME COURT OF NEW YORK, FIRST JUDICIAL DEPARTMENT",4,7,2,96,3,2
"AJGoldberg",1962,"WILLNER v. COMMITTEE ON CHARACTER AND FITNESS, APPELLATE DIVISION OF THE SUPREME COURT OF NEW YORK, FIRST JUDICIAL DEPARTMENT",6,7,2,96,3,2
"AJGoldberg",1962,"BROTHERHOOD OF RAILWAY AND STEAMSHIP CLERKS, FREIGHT HANDLERS, EXPRESS AND STATION EMPLOYES et al. v. ALLEN et al.",7,8,0,96,NA,NA
"AJGoldberg",1962,"FLORIDA LIME & AVOCADO GROWERS, INC., et al. v. PAUL, DIRECTOR OF THE DEPARTMENT OF AGRICULTURE OF CALIFORNIA, et al.",8,5,4,96,1,2
"AJGoldberg",1962,"PAUL, DIRECTOR OF THE DEPARTMENT OF AGRICULTURE OF CALIFORNIA, et al. v. FLORIDA LIME & AVOCADO GROWERS, INC., et al.",8,5,4,96,1,2
"AJGoldberg",1962,"PAUL, DIRECTOR OF THE DEPARTMENT OF AGRICULTURE OF CALIFORNIA, et al. v. FLORIDA LIME & AVOCADO GROWERS, INC., et al.",8,5,4,96,1,2
"AJGoldberg",1962,"PAUL, DIRECTOR OF THE DEPARTMENT OF AGRICULTURE OF CALIFORNIA, et al. v. FLORIDA LIME & AVOCADO GROWERS, INC., et al.",8,5,4,96,1,2
"AJGoldberg",1962,"NAMET v. UNITED STATES",1,7,2,96,1,2
"AJGoldberg",1962,"NAMET v. UNITED STATES",1,7,2,96,1,2
"AJGoldberg",1962,"WHIPPLE et ux. v. COMMISSIONER OF INTERNAL REVENUE",12,8,1,96,1,2
"AJGoldberg",1962,"GUTIERREZ v. WATERMAN STEAMSHIP CORP.",8,8,1,96,1,2
"AJGoldberg",1962,"NATIONAL LABOR RELATIONS BOARD v. ERIE RESISTOR CORP. et al.",7,9,0,96,1,2
"AJGoldberg",1962,"SMITH v. MISSISSIPPI",9,9,0,96,1,2
"AJGoldberg",1962,"PETERSON et al. v. CITY OF GREENVILLE",2,9,0,96,1,2
"AJGoldberg",1962,"SHUTTLESWORTH et al. v. CITY OF BIRMINGHAM",2,8,1,96,1,2
"AJGoldberg",1962,"LOMBARD et al. v. LOUISIANA",2,8,1,96,1,2
"AJGoldberg",1962,"WRIGHT et al. v. GEORGIA",2,9,0,96,1,2
"AJGoldberg",1962,"WRIGHT et al. v. GEORGIA",9,9,0,96,1,2
"AJGoldberg",1962,"WISCONSIN et al. v. FEDERAL POWER COMMISSION et al.",8,5,4,96,1,2
"AJGoldberg",1962,"CALIFORNIA et al. v. FEDERAL POWER COMMISSION et al.",8,5,4,96,1,2
"AJGoldberg",1962,"LONG ISLAND LIGHTING CO. et al. v. FEDERAL POWER COMMISSION et al.",8,5,4,96,1,2
"AJGoldberg",1962,"ANDREWS v. UNITED STATES",1,9,0,96,1,2
"AJGoldberg",1962,"DONOVAN v. UNITED STATES",1,9,0,96,1,2
"AJGoldberg",1962,"DONOVAN v. UNITED STATES",9,9,0,96,1,2
"AJGoldberg",1962,"SILVER, DOING BUSINESS AS MUNICIPAL SECURITIES CO., et al. v. NEW YORK STOCK EXCHANGE",8,7,2,96,1,2
"AJGoldberg",1962,"SILVER, DOING BUSINESS AS MUNICIPAL SECURITIES CO., et al. v. NEW YORK STOCK EXCHANGE",8,7,2,96,1,2
"AJGoldberg",1962,"SILVER, DOING BUSINESS AS MUNICIPAL SECURITIES CO., et al. v. NEW YORK STOCK EXCHANGE",8,7,2,96,1,2
"AJGoldberg",1962,"BOYES v. UNITED STATES.",1,7,2,96,1,2
"AJGoldberg",1962,"BAKER v. UNITED STATES.",1,7,2,96,1,2
"AJGoldberg",1962,"BALTIMORE & OHIO RAILROAD CO. et al. v. BOSTON & MAINE RAILROAD et al.",NA,4,4,96,8,NA
"AJGoldberg",1962,"MARYLAND PORT AUTHORITY et al. v. BOSTON & MAINE RAILROAD et al.",NA,4,4,96,8,NA
"AJGoldberg",1962,"INTERSTATE COMMERCE COMMISSION v. BOSTON & MAINE RAILROAD et al.",NA,4,4,96,8,NA
"AJGoldberg",1962,"GOBER et al. v. CITY OF BIRMINGHAM",2,8,1,96,1,2
"AJGoldberg",1962,"AVENT et al. v. NORTH CAROLINA.",2,8,1,96,1,2
"AJGoldberg",1962,"SPERRY v. FLORIDA ex rel. FLORIDA BAR",6,9,0,96,1,2
"AJGoldberg",1962,"SPERRY v. FLORIDA ex rel. FLORIDA BAR",6,9,0,96,1,2
"AJGoldberg",1962,"SPERRY v. FLORIDA ex rel. FLORIDA BAR",6,9,0,96,1,2
"AJGoldberg",1962,"UNITED STATES v. BRAVERMAN",1,9,0,96,1,2
"AJGoldberg",1962,"REED v. THE YAKA et al.",8,7,2,96,1,2
"AJGoldberg",1962,"NORVELL v. ILLINOIS",2,7,2,96,2,1
"AJGoldberg",1962,"NORVELL v. ILLINOIS",2,7,2,96,2,1
"AJGoldberg",1962,"LOPEZ v. UNITED STATES",1,6,3,96,2,1
"AJGoldberg",1962,"LOPEZ v. UNITED STATES",1,6,3,96,2,1
"AJGoldberg",1962,"BOESCHE, ADMINISTRATOR, v. UDALL, SECRETARY OF THE INTERIOR",8,9,0,96,1,2
"AJGoldberg",1962,"CAMPBELL et al. v. UNITED STATES",1,6,3,96,1,2
"AJGoldberg",1962,"HAYNES v. WASHINGTON",1,5,4,96,1,2
"AJGoldberg",1962,"WATSON et al. v. CITY OF MEMPHIS et al.",2,9,0,96,1,2
"AJGoldberg",1962,"ALABAMA et al. v. UNITED STATES et al.",2,8,0,96,1,2
"AJGoldberg",1962,"ARIZONA v. CALIFORNIA et al.",8,5,3,96,1,2
"AJGoldberg",1962,"ARIZONA v. CALIFORNIA et al.",8,5,3,96,1,2
"AJGoldberg",1962,"ARIZONA v. CALIFORNIA et al.",8,5,3,96,1,2
"AJGoldberg",1962,"ARIZONA v. CALIFORNIA et al.",8,5,3,96,1,2
"AJGoldberg",1962,"ARIZONA v. CALIFORNIA et al.",8,5,3,96,1,2
"AJGoldberg",1962,"WHEELDIN et al. v. WHEELER",3,6,3,96,1,2
"AJGoldberg",1962,"WHEELDIN et al. v. WHEELER",9,6,3,96,1,2
"AJGoldberg",1962,"WHEELDIN et al. v. WHEELER",2,6,3,96,1,2
"AJGoldberg",1962,"WHEELDIN et al. v. WHEELER",2,6,3,96,1,2
"AJGoldberg",1962,"MCNEESE et al. v. BOARD OF EDUCATION FOR COMMUNITY UNIT SCHOOL DISTRICT 187, CAHOKIA, ILLINOIS, et al.",2,8,1,96,1,2
"AJGoldberg",1962,"MCNEESE et al. v. BOARD OF EDUCATION FOR COMMUNITY UNIT SCHOOL DISTRICT 187, CAHOKIA, ILLINOIS, et al.",2,8,1,96,1,2
"AJGoldberg",1962,"GOSS et al. v. BOARD OF EDUCATION OF KNOXVILLE, TENNESSEE, et al.",2,9,0,96,1,2
"AJGoldberg",1962,"LOCAL 100, UNITED ASSOCIATION OF JOURNEYMEN & APPRENTICES, v. BORDEN",10,6,2,96,NA,NA
"AJGoldberg",1962,"LOCAL NO. 207, INTERNATIONAL ASSOCIATION OF BRIDGE, STRUCTURAL AND ORNAMENTAL IRON WORKERS UNION, et al. v. PERKO",10,6,2,96,NA,NA
